piso,tope,max_correccion,divide_en_max,correctores_inicial,agregan,pend,limite,FIJO20_costo_bootstrap,FIJO20_media_costo,FIJO20_diferencia_limite_boot,FIJO20_media_boot,FIJO20_std_boot,FIJO20_porcentaje_inferior_0,MITAD_MAS_costo_bootstrap,MITAD_MAS_media_costo,MITAD_MAS_diferencia_limite_boot,MITAD_MAS_media_boot,MITAD_MAS_std_boot,MITAD_MAS_porcentaje_inferior_0,DOBLE_costo_bootstrap,DOBLE_media_costo,DOBLE_diferencia_limite_boot,DOBLE_media_boot,DOBLE_std_boot,DOBLE_porcentaje_inferior_0
6000,45000,80,1,3,2,488.0,2520000.0,"[4457272. 5623872. 4415680. 4461440. 5095816. 3991456. 4026104. 3897184.
 4345720. 4541784. 4902368. 4255064. 4034112. 4399400. 4503920.]",4463412.8,"[-1937272. -3103872. -1895680. -1941440. -2575816. -1471456. -1506104.
 -1377184. -1825720. -2021784. -2382368. -1735064. -1514112. -1879400.
 -1983920.]",-1943412.8,441938.06687471486,1.0,"[5375360. 5804440. 6315528. 6556776. 5955720. 6635256. 5266360. 7803608.
 6627560. 5986464. 5495872. 6631840. 7629128. 8029928. 8931280.]",6603008.0,"[-2855360. -3284440. -3795528. -4036776. -3435720. -4115256. -2746360.
 -5283608. -4107560. -3466464. -2975872. -4111840. -5109128. -5509928.
 -6411280.]",-4083008.0,1032630.5145355074,1.0,"[ 7682152.  8554224.  9853848.  9288480.  9603040.  8459488.  8909552.
  6574112.  8080912.  9609184. 10143784.  9652416.  9802120.  8081024.
  8832160.]",8875099.733333332,"[-5162152. -6034224. -7333848. -6768480. -7083040. -5939488. -6389552.
 -4054112. -5560912. -7089184. -7623784. -7132416. -7282120. -5561024.
 -6312160.]",-6355099.733333333,949682.0336815522,1.0
6000,45000,80,1,4,1,488.0,2520000.0,"[3689112. 3929384. 4285368. 4679992. 4713464. 3888792. 4147320. 4155616.
 3692528. 3998736. 3975600. 3957944. 6102728. 4141608. 4396576.]",4250317.866666666,"[-1169112. -1409384. -1765368. -2159992. -2193464. -1368792. -1627320.
 -1635616. -1172528. -1478736. -1455600. -1437944. -3582728. -1621608.
 -1876576.]",-1730317.8666666667,575533.9072175061,1.0,"[6131992. 6634120. 7679656. 6923392. 6847608. 7307136. 6642504. 7151864.
 6809944. 6399992. 6431856. 5975112. 5801440. 6887424. 6469632.]",6672911.466666667,"[-3611992. -4114120. -5159656. -4403392. -4327608. -4787136. -4122504.
 -4631864. -4289944. -3879992. -3911856. -3455112. -3281440. -4367424.
 -3949632.]",-4152911.466666667,484324.1993295905,1.0,"[8619624. 8675344. 7647976. 7564728. 7609080. 8227352. 7753416. 9367648.
 9330128. 9022344. 9679312. 9910912. 8931976. 7270088. 6935632.]",8436370.666666666,"[-6099624. -6155344. -5127976. -5044728. -5089080. -5707352. -5233416.
 -6847648. -6810128. -6502344. -7159312. -7390912. -6411976. -4750088.
 -4415632.]",-5916370.666666667,903814.8407788449,1.0
6000,45000,80,1,4,2,488.0,2520000.0,"[4598144. 4102384. 4121104. 4560368. 4786864. 4758384. 5044416. 3911488.
 4123168. 4572480. 4044800. 4882624. 3534976. 4591600. 5090000.]",4448186.666666667,"[-2078144. -1582384. -1601104. -2040368. -2266864. -2238384. -2524416.
 -1391488. -1603168. -2052480. -1524800. -2362624. -1014976. -2071600.
 -2570000.]",-1928186.6666666667,436278.35407327843,1.0,"[6571024. 7293280. 6917056. 7553072. 6945360. 7083552. 6783280. 7896512.
 7111568. 6831280. 7369696. 5834592. 6398560. 7467872. 7370784.]",7028499.2,"[-4051024. -4773280. -4397056. -5033072. -4425360. -4563552. -4263280.
 -5376512. -4591568. -4311280. -4849696. -3314592. -3878560. -4947872.
 -4850784.]",-4508499.2,495658.9209445275,1.0,"[ 8976688. 10093248. 10013104.  9500064.  9776560.  9900000.  9719952.
  9670752.  9508960. 10202448.  8979904.  8210512. 10688448. 10236496.
  8423344.]",9593365.333333334,"[-6456688. -7573248. -7493104. -6980064. -7256560. -7380000. -7199952.
 -7150752. -6988960. -7682448. -6459904. -5690512. -8168448. -7716496.
 -5903344.]",-7073365.333333333,663985.6630912715,1.0
6000,45000,80,2,2,1,488.0,2520000.0,"[4170664. 3870488. 4555160. 3378712. 3967664. 3500112. 3843712. 3059608.
 3630792. 3987960. 3245200. 4312128. 4434296. 4609616. 4362920.]",3928602.1333333333,"[-1650664. -1350488. -2035160.  -858712. -1447664.  -980112. -1323712.
  -539608. -1110792. -1467960.  -725200. -1792128. -1914296. -2089616.
 -1842920.]",-1408602.1333333333,470382.45870665245,1.0,"[7061368. 6027848. 4474816. 4935992. 6809408. 5455968. 5052728. 6057824.
 4394600. 5801976. 6226536. 6157440. 6748632. 4950144. 5851920.]",5733813.333333333,"[-4541368. -3507848. -1954816. -2415992. -4289408. -2935968. -2532728.
 -3537824. -1874600. -3281976. -3706536. -3637440. -4228632. -2430144.
 -3331920.]",-3213813.3333333335,806297.3156456756,1.0,"[8961984. 7678384. 8356936. 8046600. 7146056. 8472192. 7960672. 7399576.
 7612304. 8352864. 8674136. 6624360. 8003600. 8866968. 8245352.]",8026798.933333334,"[-6441984. -5158384. -5836936. -5526600. -4626056. -5952192. -5440672.
 -4879576. -5092304. -5832864. -6154136. -4104360. -5483600. -6346968.
 -5725352.]",-5506798.933333334,626918.5767804798,1.0
6000,45000,80,2,2,2,488.0,2520000.0,"[5267632. 5527104. 3529504. 4351184. 3563792. 4351632. 4308080. 4273264.
 4174448. 4665968. 5050256. 4369040. 3822160. 4787568. 4356960.]",4426572.8,"[-2747632. -3007104. -1009504. -1831184. -1043792. -1831632. -1788080.
 -1753264. -1654448. -2145968. -2530256. -1849040. -1302160. -2267568.
 -1836960.]",-1906572.8,549555.1176534464,1.0,"[6665872. 6698368. 4664208. 6160688. 6581440. 5728896. 6470736. 6262304.
 7402752. 6225872. 6822976. 6119520. 5846704. 7455712. 6605312.]",6380757.333333333,"[-4145872. -4178368. -2144208. -3640688. -4061440. -3208896. -3950736.
 -3742304. -4882752. -3705872. -4302976. -3599520. -3326704. -4935712.
 -4085312.]",-3860757.3333333335,657667.254894415,1.0,"[ 8344080.  8851424.  9844640.  7758192.  8019120.  9067872. 10956192.
  8363280.  8053616.  8068704.  9206848.  9149648.  9790976.  7681168.
  8998400.]",8810277.333333334,"[-5824080. -6331424. -7324640. -5238192. -5499120. -6547872. -8436192.
 -5843280. -5533616. -5548704. -6686848. -6629648. -7270976. -5161168.
 -6478400.]",-6290277.333333333,877869.390887632,1.0
6000,45000,80,2,3,1,488.0,2520000.0,"[3744032. 4563280. 4159240. 3918528. 3977560. 3541576. 4378016. 4586136.
 3960680. 4359288. 3713336. 4177992. 5087592. 4024408. 4509432.]",4180073.066666667,"[-1224032. -2043280. -1639240. -1398528. -1457560. -1021576. -1858016.
 -2066136. -1440680. -1839288. -1193336. -1657992. -2567592. -1504408.
 -1989432.]",-1660073.0666666667,392681.0771869825,1.0,"[7736136. 6657104. 6465496. 6253312. 6820856. 5914136. 6000488. 5621472.
 7136536. 6865608. 7108312. 5155104. 6036104. 5930448. 5807808.]",6367261.333333333,"[-5216136. -4137104. -3945496. -3733312. -4300856. -3394136. -3480488.
 -3101472. -4616536. -4345608. -4588312. -2635104. -3516104. -3410448.
 -3287808.]",-3847261.3333333335,661025.9564197327,1.0,"[ 7984496.  7322744.  8688008. 10373408.  8717640.  8387864.  8973256.
  8638152.  9035136.  7253320.  7997632.  8427064.  8617344.  9285264.
  9498616.]",8613329.6,"[-5464496. -4802744. -6168008. -7853408. -6197640. -5867864. -6453256.
 -6118152. -6515136. -4733320. -5477632. -5907064. -6097344. -6765264.
 -6978616.]",-6093329.6,776013.0329308308,1.0
6000,45000,80,2,3,2,488.0,2520000.0,"[3862976. 4322856. 4649680. 4133544. 4620432. 4240616. 4746272. 5337520.
 5931344. 5569576. 4761032. 3857848. 3891192. 3851952. 4304600.]",4538762.666666667,"[-1342976. -1802856. -2129680. -1613544. -2100432. -1720616. -2226272.
 -2817520. -3411344. -3049576. -2241032. -1337848. -1371192. -1331952.
 -1784600.]",-2018762.6666666667,628078.4982050855,1.0,"[6183208. 7001360. 7599640. 6428304. 7067640. 6972936. 6293112. 7811608.
 7127144. 5874656. 6644000. 6872272. 5663744. 6868144. 7398288.]",6787070.4,"[-3663208. -4481360. -5079640. -3908304. -4547640. -4452936. -3773112.
 -5291608. -4607144. -3354656. -4124000. -4352272. -3143744. -4348144.
 -4878288.]",-4267070.4,590163.2914549216,1.0,"[10295592. 11064664.  8577688.  9504376.  8287544.  9892360.  9148392.
  8279848.  9577368.  8696808. 11677744.  9040176.  9090640.  9294984.
  7494624.]",9328187.2,"[-7775592. -8544664. -6057688. -6984376. -5767544. -7372360. -6628392.
 -5759848. -7057368. -6176808. -9157744. -6520176. -6570640. -6774984.
 -4974624.]",-6808187.2,1050767.0018533573,1.0
6000,45000,80,2,4,1,488.0,2520000.0,"[4277616. 4688488. 4367896. 4608856. 4326792. 4251064. 4359456. 3596160.
 4500232. 3905152. 4665952. 4607968. 4101360. 5027824. 4519464.]",4386952.0,"[-1757616. -2168488. -1847896. -2088856. -1806792. -1731064. -1839456.
 -1076160. -1980232. -1385152. -2145952. -2087968. -1581360. -2507824.
 -1999464.]",-1866952.0,334879.8231819887,1.0,"[6187048. 6622032. 4967520. 5867520. 6015128. 5762800. 6521360. 6854464.
 7921992. 6648728. 6177920. 6695432. 6395456. 6258008. 6295960.]",6346091.2,"[-3667048. -4102032. -2447520. -3347520. -3495128. -3242800. -4001360.
 -4334464. -5401992. -4128728. -3657920. -4175432. -3875456. -3738008.
 -3775960.]",-3826091.2,616870.3760822798,1.0,"[7484952. 8698504. 8996336. 9021048. 8768176. 8335288. 8127424. 8728072.
 8273136. 9811672. 7377216. 9359520. 8994896. 9010944. 9704400.]",8712772.266666668,"[-4964952. -6178504. -6476336. -6501048. -6248176. -5815288. -5607424.
 -6208072. -5753136. -7291672. -4857216. -6839520. -6474896. -6490944.
 -7184400.]",-6192772.266666667,679524.2805350879,1.0
6000,45000,80,2,4,2,488.0,2520000.0,"[4274736. 4560192. 4719456. 4391056. 4732944. 4884288. 5208560. 5843488.
 5088160. 6339184. 3851488. 4502208. 3880656. 4720032. 4512832.]",4767285.333333333,"[-1754736. -2040192. -2199456. -1871056. -2212944. -2364288. -2688560.
 -3323488. -2568160. -3819184. -1331488. -1982208. -1360656. -2200032.
 -1992832.]",-2247285.3333333335,639426.8674720789,1.0,"[7823712. 5945632. 6629120. 6758880. 6403664. 6707840. 6894256. 5726256.
 6782992. 6490992. 5565728. 8054800. 7460752. 6578544. 7133840.]",6730467.2,"[-5303712. -3425632. -4109120. -4238880. -3883664. -4187840. -4374256.
 -3206256. -4262992. -3970992. -3045728. -5534800. -4940752. -4058544.
 -4613840.]",-4210467.2,675992.919674479,1.0,"[ 8474896.  9985600.  9479904. 10055296.  8221648.  8227216.  8978800.
 10286784.  9972048.  9626880.  8474208. 10691488. 10808608.  8810416.
 10767216.]",9524067.2,"[-5954896. -7465600. -6959904. -7535296. -5701648. -5707216. -6458800.
 -7766784. -7452048. -7106880. -5954208. -8171488. -8288608. -6290416.
 -8247216.]",-7004067.2,903186.7350891286,1.0
6000,45000,100,1,2,1,390.0,2520000.0,"[3933270. 2438490. 3613110. 3411120. 3300930. 3855270. 3023670. 3008700.
 3092370. 3796020. 3661320. 3045270. 3407310. 3272850. 3516330.]",3358402.0,"[-1413270.    81510. -1093110.  -891120.  -780930. -1335270.  -503670.
  -488700.  -572370. -1276020. -1141320.  -525270.  -887310.  -752850.
  -996330.]",-838402.0,384328.88626279443,0.9333333333333333,"[4555980. 5352570. 5986860. 4054110. 4300470. 5021280. 5199390. 4629450.
 5465430. 4754700. 4134990. 4715790. 4965810. 4740720. 5417310.]",4886324.0,"[-2035980. -2832570. -3466860. -1534110. -1780470. -2501280. -2679390.
 -2109450. -2945430. -2234700. -1614990. -2195790. -2445810. -2220720.
 -2897310.]",-2366324.0,517135.87292316125,1.0,"[8027370. 6505710. 5429190. 6239430. 7358430. 6581190. 6592500. 5852040.
 6090240. 6479880. 7516770. 6241620. 6279210. 7171890. 6101310.]",6564452.0,"[-5507370. -3985710. -2909190. -3719430. -4838430. -4061190. -4072500.
 -3332040. -3570240. -3959880. -4996770. -3721620. -3759210. -4651890.
 -3581310.]",-4044452.0,662572.8403549304,1.0
6000,45000,100,1,2,2,390.0,2520000.0,"[3484620. 3540300. 2632440. 4674000. 3902760. 2400060. 3006600. 4037040.
 3870960. 4183020. 3563880. 3512040. 3093780. 3707340. 3652740.]",3550772.0,"[ -964620. -1020300.  -112440. -2154000. -1382760.   119940.  -486600.
 -1517040. -1350960. -1663020. -1043880.  -992040.  -573780. -1187340.
 -1132740.]",-1030772.0,567905.8913024234,0.9333333333333333,"[6100020. 3672120. 4413900. 5239560. 4637220. 5092020. 4590120. 6097860.
 6511440. 5738340. 4560480. 5717280. 4988280. 5127900. 4802880.]",5152628.0,"[-3580020. -1152120. -1893900. -2719560. -2117220. -2572020. -2070120.
 -3577860. -3991440. -3218340. -2040480. -3197280. -2468280. -2607900.
 -2282880.]",-2632628.0,736241.5557519149,1.0,"[7952760. 6659820. 6050160. 6759600. 6507120. 5494740. 8087040. 6392160.
 6822300. 6758400. 6824820. 7114500. 5098560. 7227180. 7150920.]",6726672.0,"[-5432760. -4139820. -3530160. -4239600. -3987120. -2974740. -5567040.
 -3872160. -4302300. -4238400. -4304820. -4594500. -2578560. -4707180.
 -4630920.]",-4206672.0,763601.5931465832,1.0
6000,45000,100,1,3,1,390.0,2520000.0,"[3667920. 3283440. 3068640. 3414930. 3903690. 4378020. 3710580. 4105920.
 3977070. 3603090. 3615900. 3816390. 3942210. 3320790. 3074940.]",3658902.0,"[-1147920.  -763440.  -548640.  -894930. -1383690. -1858020. -1190580.
 -1585920. -1457070. -1083090. -1095900. -1296390. -1422210.  -800790.
  -554940.]",-1138902.0,364703.0240839799,1.0,"[5595210. 5152920. 5352570. 4816710. 4307190. 5672040. 5543250. 4738350.
 5203380. 4573500. 5176770. 5074950. 5351640. 4542240. 5873070.]",5131586.0,"[-3075210. -2632920. -2832570. -2296710. -1787190. -3152040. -3023250.
 -2218350. -2683380. -2053500. -2656770. -2554950. -2831640. -2022240.
 -3353070.]",-2611586.0,441710.2257634523,1.0,"[6771180. 6647340. 6365940. 6418290. 7174230. 8029230. 7348320. 7479870.
 6428430. 6548940. 6990660. 7746300. 6791400. 8047980. 7004940.]",7052870.0,"[-4251180. -4127340. -3845940. -3898290. -4654230. -5509230. -4828320.
 -4959870. -3908430. -4028940. -4470660. -5226300. -4271400. -5527980.
 -4484940.]",-4532870.0,550483.9692125466,1.0
6000,45000,100,1,3,2,390.0,2520000.0,"[4303710. 3863700. 3168030. 3138990. 3539970. 3576330. 4320570. 3280470.
 2824500. 3936540. 4390470. 4232610. 3714690. 4212330. 3960240.]",3764210.0,"[-1783710. -1343700.  -648030.  -618990. -1019970. -1056330. -1800570.
  -760470.  -304500. -1416540. -1870470. -1712610. -1194690. -1692330.
 -1440240.]",-1244210.0,479058.56610648346,1.0,"[6553980. 5605230. 4730160. 5789070. 5188500. 4697340. 5585640. 6364890.
 6260280. 5560080. 5707380. 6421950. 5733000. 5581290. 6033420.]",5720814.0,"[-4033980. -3085230. -2210160. -3269070. -2668500. -2177340. -3065640.
 -3844890. -3740280. -3040080. -3187380. -3901950. -3213000. -3061290.
 -3513420.]",-3200814.0,540586.8233910257,1.0,"[7705590. 7594110. 8565450. 7389540. 6937440. 6345540. 8504010. 7251090.
 6533520. 6898170. 6413970. 7642470. 6653940. 7298940. 7545330.]",7285274.0,"[-5185590. -5074110. -6045450. -4869540. -4417440. -3825540. -5984010.
 -4731090. -4013520. -4378170. -3893970. -5122470. -4133940. -4778940.
 -5025330.]",-4765274.0,657291.5841420762,1.0
6000,45000,100,1,4,1,390.0,2520000.0,"[4558290. 3586920. 3946440. 3684870. 3208830. 3229410. 2815200. 3985830.
 3832980. 3532950. 3773790. 3736980. 3000810. 3657750. 3664680.]",3614382.0,"[-2038290. -1066920. -1426440. -1164870.  -688830.  -709410.  -295200.
 -1465830. -1312980. -1012950. -1253790. -1216980.  -480810. -1137750.
 -1144680.]",-1094382.0,414087.5596972215,1.0,"[5015850. 5334570. 5111700. 4544400. 4898790. 4992690. 5453610. 5532150.
 5261970. 5065380. 5332440. 4760820. 5618730. 5339040. 5219580.]",5165448.0,"[-2495850. -2814570. -2591700. -2024400. -2378790. -2472690. -2933610.
 -3012150. -2741970. -2545380. -2812440. -2240820. -3098730. -2819040.
 -2699580.]",-2645448.0,283725.22668243654,1.0,"[7052730. 6614550. 6516990. 6243180. 5683740. 6908340. 6301380. 6522870.
 6743820. 8204370. 7586340. 8307420. 7042890. 6307740. 7025430.]",6870786.0,"[-4532730. -4094550. -3996990. -3723180. -3163740. -4388340. -3781380.
 -4002870. -4223820. -5684370. -5066340. -5787420. -4522890. -3787740.
 -4505430.]",-4350786.0,693524.1130804322,1.0
6000,45000,100,1,4,2,390.0,2520000.0,"[3385380. 3847980. 3109620. 3591420. 3494100. 3916140. 3584100. 4455900.
 3118860. 2981580. 3530580. 4157400. 3293820. 3105600. 3252840.]",3521688.0,"[ -865380. -1327980.  -589620. -1071420.  -974100. -1396140. -1064100.
 -1935900.  -598860.  -461580. -1010580. -1637400.  -773820.  -585600.
  -732840.]",-1001688.0,407286.7855651592,1.0,"[5306340. 5757060. 5964960. 6259440. 6743520. 5841600. 5717460. 6446100.
 5831160. 5846280. 6249780. 6178320. 4981620. 5929860. 6528600.]",5972140.0,"[-2786340. -3237060. -3444960. -3739440. -4223520. -3321600. -3197460.
 -3926100. -3311160. -3326280. -3729780. -3658320. -2461620. -3409860.
 -4008600.]",-3452140.0,441330.1962023446,1.0,"[8630940. 7868880. 6440940. 7935360. 7487100. 7490040. 8042520. 7176900.
 6484860. 6807240. 6498000. 6787440. 7449540. 9220800. 6765480.]",7405736.0,"[-6110940. -5348880. -3920940. -5415360. -4967100. -4970040. -5522520.
 -4656900. -3964860. -4287240. -3978000. -4267440. -4929540. -6700800.
 -4245480.]",-4885736.0,796548.2061394652,1.0
6000,45000,100,2,2,1,390.0,2520000.0,"[2427750. 2464560. 3294060. 3489510. 3962130. 3172080. 2684100. 3712710.
 2877450. 3367380. 3334230. 3417540. 3132720. 2506530. 2520960.]",3090914.0,"[ 9.22500e+04  5.54400e+04 -7.74060e+05 -9.69510e+05 -1.44213e+06
 -6.52080e+05 -1.64100e+05 -1.19271e+06 -3.57450e+05 -8.47380e+05
 -8.14230e+05 -8.97540e+05 -6.12720e+05  1.34700e+04 -9.60000e+02]",-570914.0,469465.9049430533,0.8,"[5264850. 5397180. 4716030. 5458080. 5300640. 4099470. 5511600. 5438820.
 4564560. 4962930. 4870440. 5269680. 5188740. 5015670. 4867230.]",5061728.0,"[-2744850. -2877180. -2196030. -2938080. -2780640. -1579470. -2991600.
 -2918820. -2044560. -2442930. -2350440. -2749680. -2668740. -2495670.
 -2347230.]",-2541728.0,378668.39136109577,1.0,"[6735150. 7006380. 5805420. 6269010. 5794500. 5863380. 6109680. 6713580.
 6818820. 6072480. 6493560. 6728280. 5881320. 7247010. 6322260.]",6390722.0,"[-4215150. -4486380. -3285420. -3749010. -3274500. -3343380. -3589680.
 -4193580. -4298820. -3552480. -3973560. -4208280. -3361320. -4727010.
 -3802260.]",-3870722.0,453013.8572008587,1.0
6000,45000,100,2,2,2,390.0,2520000.0,"[4102260. 4022880. 3105480. 4264140. 3740100. 3739800. 3289380. 3333360.
 3655260. 3339300. 4254000. 3265200. 4615680. 3877980. 3489660.]",3739632.0,"[-1582260. -1502880.  -585480. -1744140. -1220100. -1219800.  -769380.
  -813360. -1135260.  -819300. -1734000.  -745200. -2095680. -1357980.
  -969660.]",-1219632.0,429177.5639243039,1.0,"[6127980. 5132220. 4986000. 6091920. 5790300. 4264620. 4755480. 5938320.
 4776540. 4973040. 4530720. 5321160. 5502840. 4246860. 5356260.]",5186284.0,"[-3607980. -2612220. -2466000. -3571920. -3270300. -1744620. -2235480.
 -3418320. -2256540. -2453040. -2010720. -2801160. -2982840. -1726860.
 -2836260.]",-2666284.0,599354.6775524489,1.0,"[6743580. 6560640. 7528680. 6052800. 7305060. 6105540. 6543180. 7061100.
 8096580. 7590300. 7070040. 6879300. 8147100. 6607260. 6055920.]",6956472.0,"[-4223580. -4040640. -5008680. -3532800. -4785060. -3585540. -4023180.
 -4541100. -5576580. -5070300. -4550040. -4359300. -5627100. -4087260.
 -3535920.]",-4436472.0,655458.2400244885,1.0
6000,45000,100,2,3,1,390.0,2520000.0,"[3675960. 3784770. 3573780. 3085830. 3737820. 3700620. 3672150. 3300780.
 3481410. 3457290. 4041270. 3894150. 3877680. 4062480. 3063120.]",3627274.0,"[-1155960. -1264770. -1053780.  -565830. -1217820. -1180620. -1152150.
  -780780.  -961410.  -937290. -1521270. -1374150. -1357680. -1542480.
  -543120.]",-1107274.0,295812.3603637955,1.0,"[5242830. 5266920. 4753740. 6280740. 4867530. 5598480. 5003790. 5571540.
 6032850. 5614050. 6011580. 5667060. 5438070. 6073290. 5364060.]",5519102.0,"[-2722830. -2746920. -2233740. -3760740. -2347530. -3078480. -2483790.
 -3051540. -3512850. -3094050. -3491580. -3147060. -2918070. -3553290.
 -2844060.]",-2999102.0,438181.34594708617,1.0,"[7108470. 7538160. 6970470. 8339670. 6929910. 7676340. 7401930. 6834720.
 8005680. 7904070. 7217160. 7923630. 7478850. 6383430. 6915300.]",7375186.0,"[-4588470. -5018160. -4450470. -5819670. -4409910. -5156340. -4881930.
 -4314720. -5485680. -5384070. -4697160. -5403630. -4958850. -3863430.
 -4395300.]",-4855186.0,515255.9811433536,1.0
6000,45000,100,2,3,2,390.0,2520000.0,"[3770730. 3149850. 3576300. 4012320. 4192710. 5052870. 3984780. 3941760.
 3964020. 3413550. 3650010. 4244280. 3967050. 3371310. 3718110.]",3867310.0,"[-1250730.  -629850. -1056300. -1492320. -1672710. -2532870. -1464780.
 -1421760. -1444020.  -893550. -1130010. -1724280. -1447050.  -851310.
 -1198110.]",-1347310.0,435382.7653456209,1.0,"[5940930. 6599820. 6141870. 6859560. 6360780. 6686250. 5610660. 6338730.
 6143460. 6570060. 6124080. 6364050. 6352260. 6184080. 5964810.]",6282760.0,"[-3420930. -4079820. -3621870. -4339560. -3840780. -4166250. -3090660.
 -3818730. -3623460. -4050060. -3604080. -3844050. -3832260. -3664080.
 -3444810.]",-3762760.0,310167.5630364981,1.0,"[8006910. 8634840. 7464090. 7535250. 7877130. 8313210. 7140120. 6991020.
 8382480. 7772310. 8168400. 7745010. 7296150. 8630790. 7113480.]",7804746.0,"[-5486910. -6114840. -4944090. -5015250. -5357130. -5793210. -4620120.
 -4471020. -5862480. -5252310. -5648400. -5225010. -4776150. -6110790.
 -4593480.]",-5284746.0,527621.2212032416,1.0
6000,45000,100,2,4,1,390.0,2520000.0,"[4354920. 3741930. 3971370. 3179850. 4013400. 3580980. 3261300. 3700500.
 3804690. 3820680. 3866190. 3754860. 3949230. 4218720. 3784200.]",3800188.0,"[-1834920. -1221930. -1451370.  -659850. -1493400. -1060980.  -741300.
 -1180500. -1284690. -1300680. -1346190. -1234860. -1429230. -1698720.
 -1264200.]",-1280188.0,297050.2568522707,1.0,"[4516800. 5416590. 4999230. 6054660. 4995780. 5550600. 5133030. 5033610.
 4717740. 6080640. 6022680. 5289330. 5714220. 5622870. 5039820.]",5345840.0,"[-1996800. -2896590. -2479230. -3534660. -2475780. -3030600. -2613030.
 -2513610. -2197740. -3560640. -3502680. -2769330. -3194220. -3102870.
 -2519820.]",-2825840.0,470741.655985531,1.0,"[7532310. 7763550. 6725220. 8948670. 8366100. 6794880. 7722690. 6858570.
 7238070. 6585990. 7645290. 6505320. 7566360. 7894020. 8168160.]",7487680.0,"[-5012310. -5243550. -4205220. -6428670. -5846100. -4274880. -5202690.
 -4338570. -4718070. -4065990. -5125290. -3985320. -5046360. -5374020.
 -5648160.]",-4967680.0,682940.3884381126,1.0
6000,45000,100,2,4,2,390.0,2520000.0,"[3956940. 3969060. 4415760. 3486180. 3533160. 3744180. 4385580. 3933900.
 4593300. 3385680. 3407580. 3244260. 3331320. 3966600. 3968640.]",3821476.0,"[-1436940. -1449060. -1895760.  -966180. -1013160. -1224180. -1865580.
 -1413900. -2073300.  -865680.  -887580.  -724260.  -811320. -1446600.
 -1448640.]",-1301476.0,408147.9675607855,1.0,"[5875080. 6429660. 5928360. 5154840. 5444880. 6396180. 5513400. 5799840.
 6104460. 6086340. 6343260. 6140640. 5875080. 6687300. 5840160.]",5974632.0,"[-3355080. -3909660. -3408360. -2634840. -2924880. -3876180. -2993400.
 -3279840. -3584460. -3566340. -3823260. -3620640. -3355080. -4167300.
 -3320160.]",-3454632.0,393400.25797652954,1.0,"[8276220. 8056560. 8144040. 8192340. 8733060. 8482140. 7763040. 7395240.
 7678920. 8421780. 7913400. 7642260. 8432220. 7900020. 8436240.]",8097832.0,"[-5756220. -5536560. -5624040. -5672340. -6213060. -5962140. -5243040.
 -4875240. -5158920. -5901780. -5393400. -5122260. -5912220. -5380020.
 -5916240.]",-5577832.0,364140.6804189831,1.0
6000,45000,120,1,2,1,325.0,2520000.0,"[2936600. 2515300. 2184100. 2813750. 2565000. 2407125. 2315025. 2626150.
 2465450. 2173525. 2759475. 2478425. 2503600. 2558850. 2998450.]",2553388.3333333335,"[-416600.    4700.  335900. -293750.  -45000.  112875.  204975. -106150.
   54550.  346475. -239475.   41575.   16400.  -38850. -478450.]",-33388.333333333336,236193.73666312342,0.4666666666666667,"[3588100. 3765500. 3852625. 4157350. 4845500. 4012475. 4409000. 3754125.
 4127600. 4825725. 3933675. 4188875. 4295350. 4521050. 3613425.]",4126025.0,"[-1068100. -1245500. -1332625. -1637350. -2325500. -1492475. -1889000.
 -1234125. -1607600. -2305725. -1413675. -1668875. -1775350. -2001050.
 -1093425.]",-1606025.0,384880.79691423074,1.0,"[6368525. 5779125. 5479000. 6186375. 5152950. 4968875. 4773150. 6125750.
 5608825. 5080150. 4743125. 5679975. 5216900. 5844925. 5363175.]",5491388.333333333,"[-3848525. -3259125. -2959000. -3666375. -2632950. -2448875. -2253150.
 -3605750. -3088825. -2560150. -2223125. -3159975. -2696900. -3324925.
 -2843175.]",-2971388.3333333335,492361.97650260886,1.0
6000,45000,120,1,2,2,325.0,2520000.0,"[2389750. 2600250. 2371850. 3362000. 3286950. 2300700. 2550900. 2720100.
 2375450. 3124800. 2955300. 2843550. 2694750. 3230450. 2704500.]",2767420.0,"[ 130250.  -80250.  148150. -842000. -766950.  219300.  -30900. -200100.
  144550. -604800. -435300. -323550. -174750. -710450. -184500.]",-247420.0,342883.14472037455,0.7333333333333333,"[5381950. 4840150. 4220000. 4062100. 4197550. 4233300. 4487050. 4292650.
 3923800. 4470100. 3442650. 4151450. 4897600. 3331150. 4297950.]",4281963.333333333,"[-2861950. -2320150. -1700000. -1542100. -1677550. -1713300. -1967050.
 -1772650. -1403800. -1950100.  -922650. -1631450. -2377600.  -811150.
 -1777950.]",-1761963.3333333333,502915.36016400304,1.0,"[7051800. 5353150. 6599900. 7064150. 7432450. 4841050. 4810150. 4801800.
 5580850. 6706700. 6723300. 4850550. 5901450. 5385350. 6710950.]",5987573.333333333,"[-4531800. -2833150. -4079900. -4544150. -4912450. -2321050. -2290150.
 -2281800. -3060850. -4186700. -4203300. -2330550. -3381450. -2865350.
 -4190950.]",-3467573.3333333335,919189.7832451264,1.0
