piso,tope,max_correccion,divide_en_max,correctores_inicial,agregan,pend,limite,FIJO20_costo_bootstrap,FIJO20_media_costo,FIJO20_diferencia_limite_boot,FIJO20_media_boot,FIJO20_std_boot,FIJO20_porcentaje_inferior_0,MITAD_MAS_costo_bootstrap,MITAD_MAS_media_costo,MITAD_MAS_diferencia_limite_boot,MITAD_MAS_media_boot,MITAD_MAS_std_boot,MITAD_MAS_porcentaje_inferior_0,DOBLE_costo_bootstrap,DOBLE_media_costo,DOBLE_diferencia_limite_boot,DOBLE_media_boot,DOBLE_std_boot,DOBLE_porcentaje_inferior_0
6000,45000,80,2,4,1,488.0,3950000,"[4673616. 4963576. 5012808. 6813376. 4577592. 4417640. 5525960. 4503904.
 4688312. 4618184. 5352144. 4848552. 4476920. 4823864. 4889200. 4381616.
 5007440. 5156512. 4209808. 5037008.]",4898901.6,"[ -723616. -1013576. -1062808. -2863376.  -627592.  -467640. -1575960.
  -553904.  -738312.  -668184. -1402144.  -898552.  -526920.  -873864.
  -939200.  -431616. -1057440. -1206512.  -259808. -1087008.]",-948901.6,546432.0636806006,1.0,"[6892872. 6922640. 6796936. 8506304. 7224400. 8629224. 7200488. 9439512.
 7860616. 8219816. 7110408. 7057760. 6967736. 6983152. 8278032. 8223632.
 7362016. 7091576. 7506984. 7596632.]",7593536.8,"[-2942872. -2972640. -2846936. -4556304. -3274400. -4679224. -3250488.
 -5489512. -3910616. -4269816. -3160408. -3107760. -3017736. -3033152.
 -4328032. -4273632. -3412016. -3141576. -3556984. -3646632.]",-3643536.8,710866.2587368737,1.0,"[ 9410472.  8760304.  9586096.  9799872. 10198456.  8873408. 10152872.
 10205232. 10084664.  9966480. 10901184.  9715328.  8278816.  9516656.
 10017520.  9111440. 10618800. 10188120. 10111880.  9757272.]",9762743.6,"[-5460472. -4810304. -5636096. -5849872. -6248456. -4923408. -6202872.
 -6255232. -6134664. -6016480. -6951184. -5765328. -4328816. -5566656.
 -6067520. -5161440. -6668800. -6238120. -6161880. -5807272.]",-5812743.6,621336.0627832896,1.0
6000,45000,80,2,4,2,488.0,3950000,"[5015936. 5503888. 4902832. 4655440. 4411376. 4328816. 5666480. 5109520.
 4951632. 6231424. 6069808. 6141456. 6365712. 5827984. 4873952. 5624224.
 4546240. 5605280. 5721424. 4960704.]",5325706.4,"[-1065936. -1553888.  -952832.  -705440.  -461376.  -378816. -1716480.
 -1159520. -1001632. -2281424. -2119808. -2191456. -2415712. -1877984.
  -923952. -1674224.  -596240. -1655280. -1771424. -1010704.]",-1375706.4,613615.0357328608,1.0,"[9368176. 7415680. 6237168. 8468400. 8969616. 8180592. 6950864. 8775392.
 9164704. 8696160. 8171520. 9190944. 7844896. 8065136. 8557392. 7819984.
 8362304. 7606864. 6838448. 8596032.]",8164013.6,"[-5418176. -3465680. -2287168. -4518400. -5019616. -4230592. -3000864.
 -4825392. -5214704. -4746160. -4221520. -5240944. -3894896. -4115136.
 -4607392. -3869984. -4412304. -3656864. -2888448. -4646032.]",-4214013.6,816320.9819245369,1.0,"[10342304. 10894784.  9711216.  9277696. 11075408. 11607168. 11884528.
 10862864. 10998128. 10843920. 12428800. 11808336.  9802160. 10122640.
 11181104. 11401744.  9952352. 11355408.  9434544. 10509776.]",10774744.0,"[-6392304. -6944784. -5761216. -5327696. -7125408. -7657168. -7934528.
 -6912864. -7048128. -6893920. -8478800. -7858336. -5852160. -6172640.
 -7231104. -7451744. -6002352. -7405408. -5484544. -6559776.]",-6824744.0,844527.4470111673,1.0
6000,45000,100,1,2,1,390.0,3950000,"[3901380. 3266850. 4188300. 4214820. 4301760. 3377670. 3021960. 4466940.
 3885690. 3958290. 3413940. 3253980. 3052770. 4033260. 3992700. 4646880.
 3806850. 4013280. 3526080. 4057200.]",3819030.0,"[  48620.  683150. -238300. -264820. -351760.  572330.  928040. -516940.
   64310.   -8290.  536060.  696020.  897230.  -83260.  -42700. -696880.
  143150.  -63280.  423920. -107200.]",130970.0,454082.4451242307,0.5,"[5551920. 4708140. 6327990. 5636370. 5833230. 5612370. 5476890. 6401310.
 5828310. 5037570. 4993890. 6762930. 5078760. 4442040. 6663810. 5295960.
 5603610. 5786190. 5987010. 6359730.]",5669401.5,"[-1601920.  -758140. -2377990. -1686370. -1883230. -1662370. -1526890.
 -2451310. -1878310. -1087570. -1043890. -2812930. -1128760.  -492040.
 -2713810. -1345960. -1653610. -1836190. -2037010. -2409730.]",-1719401.5,617699.7253138049,1.0,"[7188810. 7601520. 7438140. 7865910. 7833240. 7219590. 6371730. 7232880.
 8104020. 7938510. 6911250. 6698280. 7241940. 7172040. 6097020. 6574560.
 6201390. 6912090. 7093590. 6678510.]",7118751.0,"[-3238810. -3651520. -3488140. -3915910. -3883240. -3269590. -2421730.
 -3282880. -4154020. -3988510. -2961250. -2748280. -3291940. -3222040.
 -2147020. -2624560. -2251390. -2962090. -3143590. -2728510.]",-3168751.0,560774.9003022515,1.0
6000,45000,100,1,2,2,390.0,3950000,"[4626900. 4199220. 3763320. 4442880. 4083360. 4337580. 3671460. 3762240.
 3418020. 4662600. 3101100. 4289220. 3745380. 3550740. 4255380. 3954060.
 3391980. 4526760. 3142740. 4554660.]",3973980.0,"[-676900. -249220.  186680. -492880. -133360. -387580.  278540.  187760.
  531980. -712600.  848900. -339220.  204620.  399260. -305380.   -4060.
  558020. -576760.  807260. -604660.]",-23980.0,482172.1726935307,0.55,"[5310360. 6205440. 6358740. 4681500. 5753460. 6209820. 5355720. 6305700.
 5499840. 4838880. 4836240. 5280240. 5668620. 4402800. 5710260. 6738360.
 6877620. 5960580. 5823300. 5890380.]",5685393.0,"[-1360360. -2255440. -2408740.  -731500. -1803460. -2259820. -1405720.
 -2355700. -1549840.  -888880.  -886240. -1330240. -1718620.  -452800.
 -1760260. -2788360. -2927620. -2010580. -1873300. -1940380.]",-1735393.0,655534.0149915945,1.0,"[ 7867260.  7369740.  7101180.  9204480.  8961840.  6676620.  9398640.
  7218900.  7343340. 10482600.  6139620.  6868920.  7573260.  6916980.
  7579980.  8020440.  7048740.  6889500.  8241240.  8352600.]",7762794.0,"[-3917260. -3419740. -3151180. -5254480. -5011840. -2726620. -5448640.
 -3268900. -3393340. -6532600. -2189620. -2918920. -3623260. -2966980.
 -3629980. -4070440. -3098740. -2939500. -4291240. -4402600.]",-3812794.0,1048291.6884741575,1.0
6000,45000,100,1,3,1,390.0,3950000,"[3891990. 4666350. 3707160. 3510930. 3928950. 3309870. 4122450. 3045720.
 3186810. 4479090. 3659040. 3736470. 3659430. 3396900. 3297330. 3426390.
 4058430. 3252480. 3473100. 4313910.]",3706140.0,"[  58010. -716350.  242840.  439070.   21050.  640130. -172450.  904280.
  763190. -529090.  290960.  213530.  290570.  553100.  652670.  523610.
 -108430.  697520.  476900. -363910.]",243860.0,434620.0902742532,0.25,"[5620170. 5340240. 6015030. 6476250. 6298740. 5967450. 5617500. 7112670.
 5705010. 5776770. 5106300. 5373330. 5400300. 6349200. 5978820. 6167490.
 7230870. 5739180. 6104010. 4581030.]",5898018.0,"[-1670170. -1390240. -2065030. -2526250. -2348740. -2017450. -1667500.
 -3162670. -1755010. -1826770. -1156300. -1423330. -1450300. -2399200.
 -2028820. -2217490. -3280870. -1789180. -2154010.  -631030.]",-1948018.0,613145.30321613,1.0,"[7044870. 7245000. 8883690. 7109280. 7107900. 9034530. 7684620. 7967580.
 7614750. 7817670. 8270010. 7803960. 7104990. 7881930. 7183140. 7791690.
 8305950. 7092840. 7750740. 6576300.]",7663572.0,"[-3094870. -3295000. -4933690. -3159280. -3157900. -5084530. -3734620.
 -4017580. -3664750. -3867670. -4320010. -3853960. -3154990. -3931930.
 -3233140. -3841690. -4355950. -3142840. -3800740. -2626300.]",-3713572.0,615782.2390634534,1.0
6000,45000,100,1,3,2,390.0,3950000,"[4071150. 4019070. 4252800. 3868110. 4229310. 4485570. 4549830. 4300290.
 4313160. 4011150. 4080870. 4134420. 4751190. 4498260. 4545150. 4403160.
 3472200. 4353240. 3722520. 4422270.]",4224186.0,"[-121150.  -69070. -302800.   81890. -279310. -535570. -599830. -350290.
 -363160.  -61150. -130870. -184420. -801190. -548260. -595150. -453160.
  477800. -403240.  227480. -472270.]",-274186.0,301340.88302784273,0.85,"[6181350. 6990630. 5533050. 6513480. 6142140. 6232440. 6339900. 7143900.
 6578730. 5615160. 5941350. 7001820. 5468520. 5788170. 5634000. 6931140.
 6350820. 5575500. 5851440. 5256810.]",6153517.5,"[-2231350. -3040630. -1583050. -2563480. -2192140. -2282440. -2389900.
 -3193900. -2628730. -1665160. -1991350. -3051820. -1518520. -1838170.
 -1684000. -2981140. -2400820. -1625500. -1901440. -1306810.]",-2203517.5,557627.5151826262,1.0,"[8471070. 8167590. 7942740. 8905890. 8053140. 7582830. 9141390. 7753950.
 8940330. 7576290. 7758540. 9274590. 8629650. 8674170. 8275560. 8972010.
 7931340. 7443090. 7438020. 7977180.]",8245468.5,"[-4521070. -4217590. -3992740. -4955890. -4103140. -3632830. -5191390.
 -3803950. -4990330. -3626290. -3808540. -5324590. -4679650. -4724170.
 -4325560. -5022010. -3981340. -3493090. -3488020. -4027180.]",-4295468.5,576997.3578906147,1.0
6000,45000,100,1,4,1,390.0,3950000,"[3586950. 4208760. 3393210. 3537660. 4118910. 4495590. 4742460. 3852660.
 4075320. 3477600. 4571640. 4247820. 4148790. 4304610. 4017990. 4535220.
 4130460. 3779100. 3635610. 3733560.]",4029696.0,"[ 363050. -258760.  556790.  412340. -168910. -545590. -792460.   97340.
 -125320.  472400. -621640. -297820. -198790. -354610.  -67990. -585220.
 -180460.  170900.  314390.  216440.]",-79696.0,384009.7662351831,0.6,"[5054340. 6201480. 6092760. 6751860. 6401220. 5187390. 5617200. 5857020.
 6133320. 6170610. 7539090. 6081630. 6421650. 5170620. 5940690. 6121080.
 6686430. 4607160. 4847370. 6564150.]",5972353.5,"[-1104340. -2251480. -2142760. -2801860. -2451220. -1237390. -1667200.
 -1907020. -2183320. -2220610. -3589090. -2131630. -2471650. -1220620.
 -1990690. -2171080. -2736430.  -657160.  -897370. -2614150.]",-2022353.5,701639.5771211527,1.0,"[8392530. 7233480. 8625360. 8107890. 7996830. 7251330. 7143630. 8381940.
 6794400. 6737610. 8313390. 7494960. 7261920. 7674600. 7220760. 8938320.
 8070930. 7569210. 7660680. 7522890.]",7719633.0,"[-4442530. -3283480. -4675360. -4157890. -4046830. -3301330. -3193630.
 -4431940. -2844400. -2787610. -4363390. -3544960. -3311920. -3724600.
 -3270760. -4988320. -4120930. -3619210. -3710680. -3572890.]",-3769633.0,595149.8917592105,1.0
6000,45000,100,1,4,2,390.0,3950000,"[4536420. 4952340. 4304940. 5282820. 3879180. 4003800. 5462520. 3817380.
 4252860. 3495060. 4153980. 3495660. 4300260. 4643700. 4664760. 4522680.
 3779820. 5423520. 4998060. 4009260.]",4398951.0,"[ -586420. -1002340.  -354940. -1332820.    70820.   -53800. -1512520.
   132620.  -302860.   454940.  -203980.   454340.  -350260.  -693700.
  -714760.  -572680.   170180. -1473520. -1048060.   -59260.]",-448951.0,584152.2643104279,0.75,"[6183780. 6928500. 7047840. 6299520. 6746520. 7296120. 6506640. 6873480.
 6246660. 6370620. 5945160. 7326060. 6019080. 5944200. 6995880. 5996040.
 6226380. 6724500. 7645320. 5416440.]",6536937.0,"[-2233780. -2978500. -3097840. -2349520. -2796520. -3346120. -2556640.
 -2923480. -2296660. -2420620. -1995160. -3376060. -2069080. -1994200.
 -3045880. -2046040. -2276380. -2774500. -3695320. -1466440.]",-2586937.0,554666.2745209952,1.0,"[8114100. 8179260. 8659500. 8811900. 8537520. 8952060. 8636100. 8975640.
 9321060. 8391540. 9113520. 7898400. 7647720. 9282900. 9141420. 7865340.
 8989380. 7959060. 9161700. 7838220.]",8573817.0,"[-4164100. -4229260. -4709500. -4861900. -4587520. -5002060. -4686100.
 -5025640. -5371060. -4441540. -5163520. -3948400. -3697720. -5332900.
 -5191420. -3915340. -5039380. -4009060. -5211700. -3888220.]",-4623817.0,533934.7316770094,1.0
6000,45000,100,2,2,1,390.0,3950000,"[4314090. 3581940. 3116640. 3683310. 3209070. 3809670. 4167240. 2933850.
 3479850. 3564000. 3945360. 4064220. 4179720. 2891340. 4131450. 4112790.
 2783160. 3388980. 3461370. 3867450.]",3634275.0,"[-364090.  368060.  833360.  266690.  740930.  140330. -217240. 1016150.
  470150.  386000.    4640. -114220. -229720. 1058660. -181450. -162790.
 1166840.  561020.  488630.   82550.]",315725.0,459690.9268900138,0.3,"[5243940. 5914590. 5607930. 5305260. 5971440. 6141360. 7169580. 5752200.
 5993580. 5502090. 5328180. 5969790. 5147550. 6743610. 5632710. 4952100.
 6820740. 5203230. 4800420. 4986900.]",5709360.0,"[-1293940. -1964590. -1657930. -1355260. -2021440. -2191360. -3219580.
 -1802200. -2043580. -1552090. -1378180. -2019790. -1197550. -2793610.
 -1682710. -1002100. -2870740. -1253230.  -850420. -1036900.]",-1759360.0,630977.2732991261,1.0,"[7753380. 6678870. 7559340. 8381610. 7421700. 7486200. 8101530. 8385900.
 6717150. 6863610. 6978180. 7928490. 7292160. 6572010. 7539450. 7293570.
 7753080. 8199570. 7490730. 8965650.]",7568109.0,"[-3803380. -2728870. -3609340. -4431610. -3471700. -3536200. -4151530.
 -4435900. -2767150. -2913610. -3028180. -3978490. -3342160. -2622010.
 -3589450. -3343570. -3803080. -4249570. -3540730. -5015650.]",-3618109.0,620618.9378024167,1.0
6000,45000,100,2,2,2,390.0,3950000,"[3644340. 3676800. 3950040. 4130160. 3830880. 3586920. 3900600. 4323540.
 4662780. 5563740. 3945960. 4151700. 3218700. 4429320. 4066680. 4071840.
 3453900. 5069520. 4331340. 3464820.]",4073679.0,"[ 3.05660e+05  2.73200e+05 -4.00000e+01 -1.80160e+05  1.19120e+05
  3.63080e+05  4.94000e+04 -3.73540e+05 -7.12780e+05 -1.61374e+06
  4.04000e+03 -2.01700e+05  7.31300e+05 -4.79320e+05 -1.16680e+05
 -1.21840e+05  4.96100e+05 -1.11952e+06 -3.81340e+05  4.85180e+05]",-123679.0,548122.2998008748,0.55,"[6789060. 6928020. 5714940. 5480400. 5885880. 5994600. 5730240. 6063540.
 7030020. 6087540. 6478380. 4404540. 6527220. 5197140. 5704200. 7140300.
 7310760. 5709360. 6113280. 5783100.]",6103626.0,"[-2839060. -2978020. -1764940. -1530400. -1935880. -2044600. -1780240.
 -2113540. -3080020. -2137540. -2528380.  -454540. -2577220. -1247140.
 -1754200. -3190300. -3360760. -1759360. -2163280. -1833100.]",-2153626.0,697348.055682383,1.0,"[ 8830680.  7956780.  7624920.  6969720.  8198400.  7017600.  7969440.
  9168180.  8705460.  7206180.  8044140.  8924880.  8303520. 10221240.
  8233020.  8760840.  8850000.  9057600.  8489460.  7866840.]",8319945.0,"[-4880680. -4006780. -3674920. -3019720. -4248400. -3067600. -4019440.
 -5218180. -4755460. -3256180. -4094140. -4974880. -4353520. -6271240.
 -4283020. -4810840. -4900000. -5107600. -4539460. -3916840.]",-4369945.0,773288.9805984565,1.0
6000,45000,100,2,3,1,390.0,3950000,"[3094980. 4526910. 4028640. 3578340. 3523590. 3662100. 3975930. 3398340.
 4732110. 4635780. 3018150. 4532220. 3448020. 2873460. 3557730. 3294240.
 4451040. 5016450. 4141260. 3594630.]",3854196.0,"[  855020.  -576910.   -78640.   371660.   426410.   287900.   -25930.
   551660.  -782110.  -685780.   931850.  -582220.   501980.  1076540.
   392270.   655760.  -501040. -1066450.  -191260.   355370.]",95804.0,609495.8402844107,0.45,"[5342700. 5749320. 6512760. 4824600. 6337950. 6330600. 5820930. 4955400.
 5559120. 6167910. 6295560. 6663630. 6034620. 5480040. 5645700. 5805660.
 6186690. 6214410. 6420840. 5557860.]",5895315.0,"[-1392700. -1799320. -2562760.  -874600. -2387950. -2380600. -1870930.
 -1005400. -1609120. -2217910. -2345560. -2713630. -2084620. -1530040.
 -1695700. -1855660. -2236690. -2264410. -2470840. -1607860.]",-1945315.0,495255.3042068303,1.0,"[8207580. 7890870. 7454850. 7110960. 7276860. 7595730. 7156830. 8651910.
 7656030. 7850070. 8517810. 8725260. 7953240. 8975280. 7497630. 8353020.
 6891510. 9075300. 6837960. 8322060.]",7900038.0,"[-4257580. -3940870. -3504850. -3160960. -3326860. -3645730. -3206830.
 -4701910. -3706030. -3900070. -4567810. -4775260. -4003240. -5025280.
 -3547630. -4403020. -2941510. -5125300. -2887960. -4372060.]",-3950038.0,665934.6490504906,1.0
6000,45000,100,2,3,2,390.0,3950000,"[4737450. 4109340. 3853170. 4282410. 4601790. 4536660. 4066530. 3413850.
 5166480. 4304280. 3657870. 3739380. 3797160. 4541820. 3679110. 4757310.
 3985170. 3786570. 4298220. 4453980.]",4188427.5,"[ -787450.  -159340.    96830.  -332410.  -651790.  -586660.  -116530.
   536150. -1216480.  -354280.   292130.   210620.   152840.  -591820.
   270890.  -807310.   -35170.   163430.  -348220.  -503980.]",-238427.5,443587.74227738753,0.65,"[5822910. 7084860. 6689580. 7646670. 6992820. 6058050. 6449160. 6667020.
 5464560. 6574680. 6099870. 7175280. 7215240. 6420900. 6937830. 6456210.
 6443640. 6289950. 6075900. 5892840.]",6522898.5,"[-1872910. -3134860. -2739580. -3696670. -3042820. -2108050. -2499160.
 -2717020. -1514560. -2624680. -2149870. -3225280. -3265240. -2470900.
 -2987830. -2506210. -2493640. -2339950. -2125900. -1942840.]",-2572898.5,529648.4271408252,1.0,"[ 8894670.  9605010.  8783880.  7680390.  9244320.  8079720.  8968530.
  8200830.  8520930.  8124480.  7494330.  8329680.  9379020.  7394880.
  8489100.  9150990.  8778120.  9301980. 10114740.  9794040.]",8716482.0,"[-4944670. -5655010. -4833880. -3730390. -5294320. -4129720. -5018530.
 -4250830. -4570930. -4174480. -3544330. -4379680. -5429020. -3444880.
 -4539100. -5200990. -4828120. -5351980. -6164740. -5844040.]",-4766482.0,735992.4040069979,1.0
6000,45000,100,2,4,1,390.0,3950000,"[3815160. 3732960. 3095550. 2856180. 3887220. 3905940. 4317480. 3649740.
 3919500. 4510500. 4574310. 3380910. 4536150. 4151760. 3792540. 4161120.
 4370280. 4065960. 3401250. 3701130.]",3891282.0,"[ 134840.  217040.  854450. 1093820.   62780.   44060. -367480.  300260.
   30500. -560500. -624310.  569090. -586150. -201760.  157460. -211120.
 -420280. -115960.  548750.  248870.]",58718.0,457681.4018135323,0.4,"[5273580. 6719040. 5797680. 6478230. 6529710. 6613290. 5448120. 6006300.
 7172760. 5882400. 6268410. 5990220. 6042180. 6405150. 5886600. 6241350.
 5220480. 6805050. 5934630. 5094300.]",6090474.0,"[-1323580. -2769040. -1847680. -2528230. -2579710. -2663290. -1498120.
 -2056300. -3222760. -1932400. -2318410. -2040220. -2092180. -2455150.
 -1936600. -2291350. -1270480. -2855050. -1984630. -1144300.]",-2140474.0,542708.6033812253,1.0,"[7912950. 9868980. 8477580. 7059810. 7326840. 6928620. 8264040. 8042100.
 7177200. 8857800. 8561700. 7630770. 7355370. 7761330. 8511180. 8762100.
 8439690. 8563200. 8908380. 8625630.]",8151763.5,"[-3962950. -5918980. -4527580. -3109810. -3376840. -2978620. -4314040.
 -4092100. -3227200. -4907800. -4611700. -3680770. -3405370. -3811330.
 -4561180. -4812100. -4489690. -4613200. -4958380. -4675630.]",-4201763.5,732492.6377396226,1.0
6000,45000,100,2,4,2,390.0,3950000,"[4548720. 4132320. 3756780. 3918960. 3420660. 4230600. 4244760. 3985560.
 3934740. 3921300. 3778740. 4137900. 4093020. 5222640. 5418540. 4038240.
 3568680. 4124040. 3993060. 3921780.]",4119552.0,"[ -598720.  -182320.   193220.    31040.   529340.  -280600.  -294760.
   -35560.    15260.    28700.   171260.  -187900.  -143020. -1272640.
 -1468540.   -88240.   381320.  -174040.   -43060.    28220.]",-169552.0,466402.87809575105,0.6,"[6180060. 7075920. 6854760. 5915700. 7215060. 7537380. 7063140. 6175740.
 5320080. 6269100. 6205200. 6479700. 6805140. 7013880. 6366780. 6364080.
 7578900. 6263400. 7537560. 6547080.]",6638433.0,"[-2230060. -3125920. -2904760. -1965700. -3265060. -3587380. -3113140.
 -2225740. -1370080. -2319100. -2255200. -2529700. -2855140. -3063880.
 -2416780. -2414080. -3628900. -2313400. -3587560. -2597080.]",-2688433.0,581066.8656970556,1.0,"[8287560. 8792700. 8419800. 8073720. 9233580. 8684340. 8430420. 9622140.
 8569560. 8588400. 9646620. 7804080. 8883180. 8215200. 9588720. 8074800.
 8133300. 8925900. 6661800. 9502020.]",8606892.0,"[-4337560. -4842700. -4469800. -4123720. -5283580. -4734340. -4480420.
 -5672140. -4619560. -4638400. -5696620. -3854080. -4933180. -4265200.
 -5638720. -4124800. -4183300. -4975900. -2711800. -5552020.]",-4656892.0,708209.5598168666,1.0
6000,45000,120,1,2,1,325.0,3950000,"[2586175. 2967900. 3658400. 3606400. 3290900. 3192775. 2356300. 3048375.
 3683075. 4007650. 3221700. 2606150. 2727350. 3572625. 3355750. 3560100.
 3020275. 3334750. 2603725. 2783875.]",3159212.5,"[1363825.  982100.  291600.  343600.  659100.  757225. 1593700.  901625.
  266925.  -57650.  728300. 1343850. 1222650.  377375.  594250.  389900.
  929725.  615250. 1346275. 1166125.]",790787.5,438744.47029991157,0.05,"[5338150. 4560950. 4977100. 4599600. 4497725. 4160475. 4798075. 4204025.
 4212150. 5046325. 5639150. 4988000. 4803975. 4585125. 4286400. 4682975.
 4067275. 4411625. 4634675. 4907425.]",4670060.0,"[-1388150.  -610950. -1027100.  -649600.  -547725.  -210475.  -848075.
  -254025.  -262150. -1096325. -1689150. -1038000.  -853975.  -635125.
  -336400.  -732975.  -117275.  -461625.  -684675.  -957425.]",-720060.0,395737.2809390088,1.0,"[6352725. 5508675. 6113475. 6799000. 7066250. 5650425. 5007775. 5506500.
 7010025. 5920750. 7183525. 6662700. 7309600. 6683175. 6013600. 6108900.
 6072675. 6014700. 6269575. 5159700.]",6220687.5,"[-2402725. -1558675. -2163475. -2849000. -3116250. -1700425. -1057775.
 -1556500. -3060025. -1970750. -3233525. -2712700. -3359600. -2733175.
 -2063600. -2158900. -2122675. -2064700. -2319575. -1209700.]",-2270687.5,647093.8283249579,1.0
6000,45000,120,1,2,2,325.0,3950000,"[2783400. 3838550. 4359550. 3527000. 3797250. 3376600. 3240750. 3506200.
 3250900. 3687150. 2724600. 3217700. 2946800. 2406600. 3006300. 3261950.
 3842050. 3301550. 4080500. 3336300.]",3374585.0,"[1166600.  111450. -409550.  423000.  152750.  573400.  709250.  443800.
  699100.  262850. 1225400.  732300. 1003200. 1543400.  943700.  688050.
  107950.  648450. -130500.  613700.]",575415.0,464977.2449002209,0.1,"[5490750. 4667600. 4946300. 4959050. 6261550. 5425500. 4586400. 5750900.
 4367100. 4722200. 4636100. 4445050. 5795450. 4001650. 4636750. 5009000.
 5063250. 5079850. 5258500. 4789150.]",4994605.0,"[-1540750.  -717600.  -996300. -1009050. -2311550. -1475500.  -636400.
 -1800900.  -417100.  -772200.  -686100.  -495050. -1845450.   -51650.
  -686750. -1059000. -1113250. -1129850. -1308500.  -839150.]",-1044605.0,532167.1600399634,1.0,"[6584900. 6495550. 8112600. 7059850. 6820100. 7822550. 7029600. 6481600.
 6878900. 6147700. 6217800. 6627500. 7353500. 7449600. 7823550. 5607100.
 7477250. 6834700. 7271250. 7824200.]",6995990.0,"[-2634900. -2545550. -4162600. -3109850. -2870100. -3872550. -3079600.
 -2531600. -2928900. -2197700. -2267800. -2677500. -3403500. -3499600.
 -3873550. -1657100. -3527250. -2884700. -3321250. -3874200.]",-3045990.0,636067.5708208994,1.0
6000,45000,120,1,3,1,325.0,3950000,"[3523050. 3571300. 3428650. 3222650. 3144000. 3382850. 3557650. 4009550.
 2939650. 3264900. 3459950. 3576950. 2986425. 3335375. 3304350. 3021175.
 3253150. 2720200. 2981600. 3602800.]",3314311.25,"[ 426950.  378700.  521350.  727350.  806000.  567150.  392350.  -59550.
 1010350.  685100.  490050.  373050.  963575.  614625.  645650.  928825.
  696850. 1229800.  968400.  347200.]",635688.75,290256.7158433849,0.05,"[5774800. 4676425. 4670425. 5799350. 5607650. 4774100. 4944500. 4456700.
 4394950. 4907475. 5063725. 5287775. 5647775. 4867650. 4696950. 5126625.
 4885575. 5188200. 4923750. 4903475.]",5029893.75,"[-1824800.  -726425.  -720425. -1849350. -1657650.  -824100.  -994500.
  -506700.  -444950.  -957475. -1113725. -1337775. -1697775.  -917650.
  -746950. -1176625.  -935575. -1238200.  -973750.  -953475.]",-1079893.75,401460.77017834195,1.0,"[7096100. 6008300. 6859325. 6902775. 7290875. 6371200. 6718725. 7223925.
 7078025. 7871800. 6409900. 6316800. 6553700. 6588750. 7276400. 6438775.
 6936550. 6531900. 6907625. 5971075.]",6767626.25,"[-3146100. -2058300. -2909325. -2952775. -3340875. -2421200. -2768725.
 -3273925. -3128025. -3921800. -2459900. -2366800. -2603700. -2638750.
 -3326400. -2488775. -2986550. -2581900. -2957625. -2021075.]",-2817626.25,457296.30502791895,1.0
6000,45000,120,1,3,2,325.0,3950000,"[3594175. 3489150. 3575525. 3817600. 4301175. 2680675. 4236600. 2900825.
 3214275. 4194400. 3759325. 3186075. 4053725. 3265350. 3216300. 3626825.
 3947800. 3455050. 3617450. 3462175.]",3579723.75,"[ 355825.  460850.  374475.  132400. -351175. 1269325. -286600. 1049175.
  735725. -244400.  190675.  763925. -103725.  684650.  733700.  323175.
    2200.  494950.  332550.  487825.]",370276.25,424785.2004598177,0.2,"[5223475. 5816350. 4693850. 5787750. 4962300. 5360200. 5409275. 5853125.
 4327350. 5601925. 5176400. 5661075. 5354075. 5112050. 5573650. 5482400.
 5908150. 5690275. 5142300. 5673100.]",5390453.75,"[-1273475. -1866350.  -743850. -1837750. -1012300. -1410200. -1459275.
 -1903125.  -377350. -1651925. -1226400. -1711075. -1404075. -1162050.
 -1623650. -1532400. -1958150. -1740275. -1192300. -1723100.]",-1440453.75,397819.2692098857,1.0,"[7469775. 6724925. 7930975. 7328700. 7060850. 7194000. 7876150. 7249275.
 7202175. 8122100. 6497900. 7386325. 7281700. 6377375. 6913350. 7348350.
 8306575. 7084825. 6811675. 7718000.]",7294250.0,"[-3519775. -2774925. -3980975. -3378700. -3110850. -3244000. -3926150.
 -3299275. -3252175. -4172100. -2547900. -3436325. -3331700. -2427375.
 -2963350. -3398350. -4356575. -3134825. -2861675. -3768000.]",-3344250.0,498653.1041841613,1.0
